param_combination,mean_test_score,std_test_score,mean_fit_time,mean_score_time
{'max_depth': 20},-1992.809180496502,586.1167055166472,13.14817476272583,0.21311912536621094
{'max_depth': 30},-1995.5902041422821,583.1079159660623,16.945897340774536,0.2339329242706299
{'max_depth': None},-1997.7678090828995,579.082219333298,14.942758464813233,0.29447207450866697
{'max_depth': 40},-1998.1944281788444,580.6255539462336,17.475557231903075,0.23563637733459472
{'max_depth': 10},-2318.410169618649,478.49431880548536,8.187737512588502,0.08033289909362792
